ID	Note	GO_ID	GO_description	P-value	Significant	Expression_profile	VEG	MEI	FRG	DEV1	DEV2/3	DEV4	V1.2	VK1	S1.1	S1.2	T0.1	T0.2	T3	T5.1	T5.2	T11.1	T11.2	T20.1	T20.2	T20.3	T30
PTET.51.1.G0170088				1,31E-005	YES	Late repression	381,9791019	198,3718296	173,8751533	120,5456888	145,47517	111,0037187	339,6997694	424,2584345	213,0730024	183,6706568	206,1786979	204,4053991	111,0413628	115,0438457	126,0475318	135,3512065	80,44079218	160,7525707	205,3561108	117,9221966	104,0852407
PTET.51.1.G0170089				9,55E-013	YES	Late repression	3963,318877	5493,177984	9241,890044	3088,374097	853,1517908	1399,112582	3955,44132	3971,196434	4731,21881	6255,137157	5200,425595	7572,800711	14952,44382	2620,627128	3556,121065	842,143206	982,0316615	583,7622812	1004,670014	1007,961531	1790,263632
PTET.51.1.G0170090				3,32E-002	NO	none	834,0478391	420,4964777	438,4908172	640,4259025	500,0086394	458,9088801	837,7129701	830,3827081	386,2833467	454,7096088	401,8761787	483,2922083	430,3040646	830,4655232	450,3862817	795,262876	385,6786242	361,0297755	458,0632817	484,9821091	432,8356511
PTET.51.1.G0170091				8,78E-005	YES	Early repression	390,0468696	183,2344707	212,195148	284,976403	269,5305951	203,786077	354,5675808	425,5261583	165,6542176	200,8147239	225,6822736	175,3409367	235,5622336	314,5607587	255,3920473	316,1514429	238,3866985	286,164778	237,4194611	214,4439881	193,128166
PTET.51.1.G0170092				2,57E-001	NO	none	400,1298319	304,5026762	333,9145027	357,9076696	350,9685587	318,4481399	387,2867418	412,972922	317,4304032	291,5749492	322,5883558	345,9184779	333,2366744	419,007843	296,8074961	416,844909	381,1270614	275,8755733	330,0266913	355,9409325	280,9553473
PTET.51.1.G0170093		GO:0007165	signal transduction	5,87E-005	YES	Late induction	32,80670409	34,73088095	31,90432099	54,63861612	69,52723559	68,46928203	32,22906111	33,38434708	32,54094692	36,92081498	31,93041063	30,05575095	33,7268014	64,8179554	44,45927685	79,68158176	49,64519896	75,25244378	73,52971786	72,18916585	64,74939821
PTET.51.1.G0170094	cilia- flagella-associated 20			2,47E-008	YES	Late repression	2562,733841	1715,317489	2393,39651	1987,873098	1305,186597	1142,195161	2919,491261	2205,976422	1653,30887	1777,326108	2268,06141	2552,605119	2359,523002	2017,833377	1957,912818	1368,332145	1381,785818	1218,609792	1252,018635	1059,37613	1225,014192
PTET.51.1.G0170095				7,46E-013	YES	Early repression	1870,198408	970,2583885	782,8108997	697,8766382	811,1377665	899,7528885	1910,896298	1829,500519	979,9373209	960,5794562	775,5590088	778,993399	793,8802911	668,3502068	727,4030695	822,2509308	922,4821523	767,4731321	732,3448509	1009,176727	790,3290496
PTET.51.1.G0170096				2,96E-005	YES	Early repression	1034,184753	311,8640585	129,7036468	144,0868939	414,1504071	261,8896616	1158,596072	909,7734344	343,5967381	280,1313789	116,1053302	136,9206432	136,0849669	131,0053042	157,1684836	89,09849597	198,3704348	698,7410735	670,3916243	138,5838836	385,1954395
PTET.51.1.G0170097	serine/threonine-protein kinase atg1	GO:0006468	protein phosphorylation	9,77E-002	NO	none	521,1779566	396,4781628	553,9670359	682,7751202	678,5934236	632,2947823	498,6853768	543,6705363	436,3175032	356,6388225	565,4045325	501,6604871	594,8360882	699,0981266	666,4521138	774,3259545	746,2220075	642,2620212	551,5637111	712,3515494	552,2380151
PTET.51.1.G0170098		GO:0006412	translation	5,61E-006	YES	Late repression	1113,446928	737,511289	676,5480089	488,2676023	459,9836205	689,8766291	1103,797123	1123,096733	712,0079321	763,0146459	550,7415756	643,8183436	835,0841075	392,3469494	584,1882552	354,3639916	655,9913928	401,0955253	428,4835724	741,8660662	637,8871919
PTET.51.1.G0170099	oxygen-dependent coproporphyrinogen-iii oxidase	GO:0006779	porphyrin-containing compound biosynthetic process	1,56E-018	YES	Early repression	2810,614353	882,7855682	275,8515699	578,0892873	480,6029702	565,8571054	2951,463782	2669,764923	886,7758616	878,7952749	284,3239681	312,9442821	230,2864595	623,3112651	532,8673095	496,905496	511,3719091	451,4154723	462,7190035	847,7607255	283,9534852
PTET.51.1.G0170100				0,015238022	NO	none	2,300336535	12,45447798	28,07630224	21,52142352	12,26129586	27,1113034	0	4,600673071	10,25893513	14,65002084	23,27583271	13,72435693	47,22871709	15,75771348	27,28513355	2,604835156	19,36512038	12,73434632	14,34088157	25,00393183	29,21867498
PTET.51.1.G0170101	ddb1- cul4-associated factor 7			0,013259575	NO	none	1206,44081	717,6458401	759,4231239	966,697236	675,261914	629,2202158	1306,427288	1106,454331	673,266443	762,0252372	626,3433916	775,5656598	876,3603202	1075,209927	858,1845449	987,6680869	699,9379904	396,4169205	617,0246581	678,7770463	579,6633853
PTET.51.1.G0170102	calcium/calmodulin-dependent kinase type 1d	GO:0006468	protein phosphorylation	3,29E-002	NO	none	20,98073538	32,64477951	38,39483111	27,41593675	36,99175945	10,68885513	17,13036614	24,83110463	27,89976831	37,38979071	47,16195961	59,25931924	8,763214477	34,28321164	20,54866186	26,81021572	26,73739534	49,77844453	44,64098221	9,764051005	11,61365925
PTET.51.1.G0170103				2,45E-013	YES	Late repression	304,3975805	208,0158442	169,5072017	95,50989132	80,3283266	80,69341612	323,2758481	285,5193129	192,783922	223,2477664	179,5787151	182,0509111	146,8919788	106,999863	84,01991964	77,7434153	66,51215648	98,24858162	78,80915299	64,49182963	96,89500261
PTET.51.1.G0170104	palmitoyltransferase zdhhc3			0,042928297	NO	none	237,5510771	177,9800964	165,503728	217,1709613	177,3289741	154,1147091	228,8469434	246,2552108	171,0501172	184,9100756	158,5498839	152,6959544	185,2653457	250,4555651	183,8863576	204,5728973	147,1065925	181,9914393	175,6449672	145,4596	162,7698182
PTET.51.1.G0170105	serine/threonine-protein kinase mark2	GO:0006468	protein phosphorylation	0,000275397	YES	Intermediate peak	106,8391436	158,386626	203,1949529	220,4483819	160,3497564	214,955854	126,9505674	86,72771988	145,8115409	170,9617111	166,6548684	211,9032961	231,0266943	223,1805253	217,7162386	153,5474036	146,3112059	151,8723896	189,6680264	224,4530789	205,4586291
PTET.51.1.G0170106				6,46E-003	NO	none	417,311343	376,0168157	272,7397158	244,5169244	325,0044731	279,894073	387,9704256	446,6522604	385,4433556	366,5902758	293,535839	238,0826761	286,6006324	249,7671221	239,2667267	309,6589083	302,6830654	414,9043097	272,7716091	270,3321135	289,4560325
PTET.51.1.G0170107				1,11E-006	YES	Early repression	352,431139	79,87033274	27,91761158	11,55777665	45,57191446	27,88743192	337,4075898	367,4546882	95,53799016	64,20267532	45,9021073	21,65256683	16,1981606	5,179279469	17,93627384	13,69860597	9,547454699	110,0202395	49,02135766	10,95779545	44,81706839
PTET.51.1.G0170108				7,03E-005	YES	Late repression	393,5898008	170,5434272	208,0147892	171,0799073	128,4675795	89,50079348	413,644103	373,5354987	180,890624	160,1962305	272,698344	198,0979519	153,2480717	187,3857301	154,7740845	149,5386991	204,4761937	93,99277673	65,86264837	91,13833738	87,86324958
PTET.51.1.G0170109				1,26E-001	NO	none	522,9480348	494,8044623	511,9334834	424,6484446	407,0364631	411,385207	481,2239853	564,6720843	497,8897826	491,719142	499,5105534	528,875758	507,4141388	398,8178164	450,4790728	314,7470136	470,3561524	416,858932	426,1837545	373,5004668	449,2699472
PTET.51.1.G0170110				9,30E-007	YES	Early repression	2872,683084	1280,292634	1479,073315	2006,312472	2389,27379	1948,995731	2841,771666	2903,594501	1150,554458	1410,03081	1322,545475	1748,620996	1366,053475	1957,569705	2055,055239	2261,660568	2475,446216	2083,102679	2736,885696	2131,671209	1766,320254
PTET.51.1.G0170111				0,061719198	NO	none	78,53494416	26,99854014	29,94283464	57,04980998	113,7538339	56,67773976	83,03397447	74,03591384	33,49672107	20,5003592	58,16214681	23,04604886	8,620308242	44,10079548	69,99882448	109,3514957	145,6538262	91,64406519	108,3659487	34,98900031	78,3664792
PTET.51.1.G0170112				0,378099785	NO	none	38,14456191	36,77688911	28,69741145	17,86295615	55,84790293	27,89393533	35,27003869	41,01908513	54,20297188	19,35080635	26,35234465	27,19218382	32,54770589	31,22089026	4,505022051	30,96589083	81,53258628	54,06571603	56,82741857	22,0180002	33,76987046
PTET.51.1.G0170113	uncharacterized c3orf67 homolog			0,000560582	NO	none	178,1479521	266,4122912	317,9873892	302,7640379	241,8883637	248,4831863	177,9019865	178,3939177	246,5153546	286,3092278	294,1988345	351,1227054	308,6406277	263,1633892	342,3646865	217,9744396	238,0412692	240,9520815	270,5856644	225,0790416	271,8873309
PTET.51.1.G0170114	serine/threonine-protein kinase ypk1	GO:0006468	protein phosphorylation	0,026626129	NO	none	19,97358244	28,5560099	46,99855106	52,09285047	50,91155205	52,13829882	24,1916291	15,75553578	34,01757668	23,09444311	36,87301147	35,81001438	68,31262732	74,52186344	29,6638375	94,30304754	35,52754778	26,10680934	47,70880356	59,80427592	44,47232171
PTET.51.1.G0170115				1,36E-003	YES	Late induction	172,980645	184,9407297	260,9439841	400,2775901	375,4379177	609,2068764	233,3232889	112,6380011	170,6172506	199,2642088	197,3543921	286,1198218	299,3577385	421,8416642	378,713516	450,2832454	290,9342495	323,2464443	437,2877317	503,9579284	714,4558245
PTET.51.1.G0170116				1,26E-006	YES	Intermediate peak	78,96512333	142,8094403	147,8953136	170,6703982	174,7556865	177,7382457	70,95227804	86,97796863	136,483455	149,1354256	157,9634257	146,3652455	139,3572697	156,1679084	185,1728881	167,5194902	147,0686429	198,1255746	186,3090383	189,4437464	166,0327451
PTET.51.1.G0170117				0,015068455	NO	none	116,2352304	126,2286921	209,8410636	212,1410872	188,7307739	246,5907036	98,85258178	133,6178791	125,028691	127,4286931	246,5767631	195,8593624	187,0870653	253,993594	170,2885804	226,5735614	229,1090355	157,1640485	142,0764501	214,6219115	278,5594957
PTET.51.1.G0170118				0,003406635	YES	Early peak	3,526796061	26,40100125	25,45297938	20,90787578	10,25530508	5,409826953	1,247980866	5,805611256	30,20686454	22,59513797	19,58125609	23,09177515	33,68590691	26,51297823	15,30277332	17,53095407	2,036411469	13,00866898	8,445185815	4,674456391	6,145197515
PTET.51.1.G0170119				0,401860128	NO	none	29,32821187	22,8839377	25,39414362	50,08475634	47,5708737	32,38576567	30,38562109	28,27080264	15,76010324	30,00777216	10,21630753	28,11172626	37,85439706	34,96639159	65,20312109	69,36160088	64,45684996	44,71522021	11,74982374	39,83449794	24,93703339
PTET.51.1.G0170120				6,56E-001	NO	none	53,56920716	59,56811113	57,00378217	58,12798526	63,52330051	46,52771611	53,98622407	53,15219024	62,71833999	56,41788227	68,66778363	53,11737487	49,22618801	63,7178387	52,53813182	49,65511377	27,96597766	107,714031	68,75807961	47,34320002	45,7122322
PTET.51.1.G0170121				1,74E-012	YES	Early peak	0,748984616	48,68064557	38,27464931	3,740214045	1,906649184	1,099872092	0,587285114	0,910684119	54,82926672	42,53202441	52,65547857	45,09687852	17,07159083	2,079449273	5,400978817	2,062465184	1,437466919	0,720203127	3,406461505	2,199744184	0
PTET.51.1.G0170122	probable spindle assembly checkpoint kinase homolog	GO:0006468	protein phosphorylation	2,72E-008	YES	Late repression	1495,17324	1497,929943	2441,63904	4402,403982	76,0725941	112,0318712	1515,343695	1475,002785	1467,176875	1528,68301	2750,382299	2396,871323	2177,663499	6473,750218	2331,057746	108,6057202	52,0907917	83,80114526	59,79271924	17,7488479	206,3148945
PTET.51.1.G0170123	serine/threonine-protein kinase 25	GO:0006468	protein phosphorylation	0,000440998	YES	Intermediate peak	17,97671124	11,01783193	30,57188144	43,69796873	50,74725591	73,07311568	21,20987017	14,74355231	16,01666306	6,019000812	33,60689999	25,71242312	32,39632121	41,43423575	45,96170172	59,07523824	63,25188738	40,36068569	40,30121231	84,92291472	61,22331664
PTET.51.1.G0170124				1,77E-001	NO	none	221,5861423	170,7750811	175,6007019	147,540626	181,7621434	161,7690761	199,035208	244,1370765	170,7117239	170,8384384	181,2415891	179,8247014	165,7358151	134,2035178	160,8777343	109,216327	148,4340068	232,640744	236,757496	144,8792578	178,6588944
PTET.51.1.G0170125				1,07E-012	YES	Late repression	151,0195274	129,4245012	240,7870938	186,2685963	12,86919763	15,24021376	146,3593561	155,6796988	83,64977872	175,1992236	197,9213116	257,3844784	267,0554916	164,89033	207,6468625	19,11548261	5,921257963	8,900048639	17,54000131	5,663283705	24,81714381
PTET.51.1.G0170126				0,0306005	NO	none	182,1344112	312,3083206	286,4042344	229,6398814	180,9784287	202,3034359	206,9554851	157,3133373	304,0174753	320,5991658	252,4087076	245,9050584	360,8989372	201,1565316	258,1232312	174,5743716	162,2297343	165,4643451	221,6452639	161,4949289	243,111943
PTET.51.1.G0170127	camp-dependent kinase type ii-alpha regulatory subunit			0,024383221	NO	none	112,0219482	143,7723513	125,9773536	129,2489124	132,2420785	134,9021517	104,6837768	119,3601195	153,6114118	133,9332908	156,7595942	143,2400575	77,93240906	127,7072686	130,7905563	115,8514098	132,0619958	108,4187743	172,6361341	126,857555	142,9467484
PTET.51.1.G0170128	growth hormone-regulated tbc 1	GO:0032313	regulation of GTPase activity	0,221120428	NO	none	86,41164909	93,46621507	110,7075099	107,0043699	106,5207293	90,13063693	71,96277788	100,8605203	98,09754028	88,83488987	142,6911335	103,7072199	85,72417641	93,10167935	120,9070605	82,62113006	92,02160339	114,9793596	136,4608243	98,48755644	81,77371743
PTET.51.1.G0170129	heat shock factor	GO:0006355	regulation of transcription, DNA-templated	0,000693273	YES	Late induction	170,2008379	234,3194174	341,5798474	240,6110912	363,9600148	597,3300057	189,5833791	150,8182968	226,4803533	242,1584816	258,3988049	367,2353516	399,1053857	168,6924659	312,5297166	292,1504598	429,391904	294,246506	440,0511893	591,7553585	602,9046529
PTET.51.1.G0170130	dual specificity tyrosine-phosphorylation-regulated kinase 4	GO:0006468	protein phosphorylation	0,001316496	NO	none	363,6791575	511,0147514	431,1443949	515,3716919	526,0416928	522,0604188	336,9646821	390,393633	512,3380865	509,6914164	451,8196715	389,3024251	452,3110881	521,867469	508,8759148	592,6553836	491,8027438	515,3522246	504,3564193	541,7287146	502,392123
PTET.51.1.G0170131				9,50E-001	NO	none	0	0	2,418475368	0	0,803476613	0	0	0	0	0	0	0	7,255426104	0	0	0	0	3,213906453	0	0	0
PTET.51.1.G0170132				7,86E-005	YES	Late repression	87,776436	65,08039279	86,0307385	122,9656646	30,68168419	45,7809805	92,24398784	83,30888416	58,41778798	71,74299759	59,0751191	93,78126248	105,2358339	84,3458808	161,5854485	24,9190999	27,29218013	39,15734534	31,35811139	40,81580133	50,74615966
PTET.51.1.G0170133	methyltransferase-like 13			5,86E-007	YES	Early repression	1004,245612	518,2517208	232,2769767	407,8586846	697,4921024	567,3399484	992,1002588	1016,390965	506,0824368	530,4210047	244,1117983	261,9405901	190,7785418	389,6898402	426,027529	410,2531959	465,2855525	904,7161367	1009,713525	453,1870503	681,4928465
PTET.51.1.G0170134				5,90E-005	YES	Early repression	1474,051173	893,7945869	470,2389165	527,0282152	1003,562306	835,7737664	1487,31106	1460,791286	941,066365	846,5228088	470,378542	459,3768709	480,9613366	460,8472826	593,2091479	633,2717565	650,2408471	1368,297967	1362,438655	656,0942566	1015,453276
PTET.51.1.G0170135	cystathionine beta-synthase			0,045279523	NO	none	0	1,571636508	5,806847808	15,64087557	3,352542338	6,310516128	0	0	1,294579909	1,848693106	7,552770207	8,313039053	1,554734165	27,83862715	3,443123996	9,861161663	0	1,37738848	2,17161921	12,62103226	0
PTET.51.1.G0170136				2,04E-001	NO	none	2,833253859	12,59234697	17,1993769	19,72723045	21,55876091	4,978279714	5,666507717	0	6,531213954	18,65347999	3,175338826	20,96982824	27,45296364	35,11178199	4,342678914	59,70000575	4,623204415	0	21,91183347	5,306139687	4,650419741
PTET.51.1.G0170137	lon protease homolog, mitochondrial	GO:0030163	protein catabolic process	1,89E-030	YES	Early repression	945,1830968	218,3074457	149,9007955	198,6898948	268,8765922	221,8271346	963,4676761	926,8985176	230,9324796	205,6824118	177,6318185	157,6174226	114,4531456	201,6917755	195,6880141	248,3184179	224,3019573	300,8727259	302,0132676	193,0767186	250,5775506
PTET.51.1.G0170138	ctd small phosphatase-like 2			1,03E-006	YES	Late repression	413,7897173	364,3937538	702,0431384	607,8382023	26,09427736	67,277326	464,3658805	363,2135542	322,3638825	406,4236251	480,0467314	757,698872	868,3838118	382,7811233	832,8952812	2,157129114	30,06888809	34,14775606	38,00333617	39,11205309	95,44259891
PTET.51.1.G0170139	iron-sulfur assembly isca-like 1, mitochondrial			0,045129438	NO	none	1004,746051	722,943682	1108,436855	1270,054729	1451,583705	1745,290539	958,9623938	1050,529708	734,2790711	711,608293	911,72341	929,5650949	1484,022059	1175,541172	1364,568285	1698,062476	1527,43942	1304,832256	1276,000666	2199,536928	1291,044151
PTET.51.1.G0170140				5,84E-001	NO	none	30,60453597	22,5124867	39,14989354	27,47336989	39,92414156	31,36414959	25,9708844	35,23818755	19,6442061	25,38076729	40,93114177	49,55643926	26,96209959	20,11565316	34,83108662	57,00387645	52,97297446	19,90548513	29,81423018	44,07861588	18,6496833
PTET.51.1.G0170141				1,68E-017	YES	Early peak	12,37897384	214,9534137	141,2538231	92,58573266	36,53460029	22,91547726	9,238418947	15,51952874	227,161537	202,7452905	108,7155173	125,3569659	189,688986	87,22997001	97,94149531	39,20324735	27,63736887	40,59671309	38,70107184	12,97633671	32,8546178
PTET.51.1.G0170142				0,198316195	NO	none	205,3209065	202,3071842	142,5085592	162,2528068	207,8497631	112,7936653	208,168538	202,4732751	225,31526	179,2991084	161,8066785	181,5457283	84,17327082	151,2466338	173,2589797	183,4199465	220,3672596	214,1079317	213,5039147	115,9797507	109,6075799
PTET.51.1.G0170143				5,20E-001	NO	none	56,69709185	62,10572512	48,89120069	50,37930697	45,3425311	76,28265029	68,47260826	44,92157544	59,19112046	65,02032977	44,27304239	49,54176798	52,85879171	48,955576	51,80303793	50,09717858	65,17653566	29,60472099	36,49168916	103,5752542	48,99004635
PTET.51.1.G0170144	cilia- flagella-associated 221 homolog			1,79E-005	NO	none	195,322313	109,5293519	161,6524047	120,7787297	105,2523897	102,5956059	195,5760879	195,0685382	112,1538556	106,9048482	179,1403053	176,4725757	129,3443333	114,987957	126,5695024	91,15423142	115,4399057	125,2498208	89,16560102	95,41274289	109,7784689
PTET.51.1.G0170145	sodium/hydrogen exchanger 8	GO:0006812	cation transport	2,59E-009	YES	Early repression	514,6726803	172,1496303	131,5017493	151,6466429	210,4644493	190,0068357	435,0825524	594,2628082	185,7063839	158,5928767	157,8622806	128,2928263	108,3501409	161,0876972	142,2055887	208,6106013	139,0728813	276,7654628	217,4088518	183,0567913	196,9568801
PTET.51.1.G0170146				4,72E-008	YES	Late repression	204,6040409	108,9614766	151,8054291	84,26122568	78,90862636	89,09321528	197,3476421	211,8604397	109,6487311	108,2742222	178,6415479	131,0825144	145,6922249	94,06454869	74,45790267	75,52555031	92,47896587	85,01467753	62,61531173	90,97703058	87,20939997
